s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CABLE_FUEL,MLR_PRODUCTS,MLR_HYDROGEN CYANIDE
 2.5590308E+002, 7.7026413E+002, 0.0000000E+000,-2.6665159E+002,-5.0405482E+002,-1.0208853E+002, 1.0360095E-001, 0.0000000E+000, 0.0000000E+000,-1.0407107E+002,-1.0242721E+002, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5620840E+002, 8.4262188E+002, 0.0000000E+000,-3.0165775E+002,-4.9014203E+002,-1.0007889E+002, 1.0307453E-001, 0.0000000E+000, 0.0000000E+000,-5.0814912E+001,-4.9153711E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5652252E+002, 8.1954614E+002, 0.0000000E+000,-2.7478591E+002,-4.8500138E+002,-9.7994156E+001, 1.0143681E-001, 0.0000000E+000, 0.0000000E+000,-3.3218098E+001,-3.8133864E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5680804E+002, 7.7842333E+002, 0.0000000E+000,-2.6537966E+002,-5.0483050E+002,-9.7973743E+001, 1.0110453E-001, 0.0000000E+000, 0.0000000E+000,-8.6727153E+001,-8.9659470E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5710501E+002, 7.7756413E+002, 0.0000000E+000,-2.4814134E+002,-5.0461645E+002,-9.8998949E+001, 1.0208525E-001, 0.0000000E+000, 0.0000000E+000,-7.0415413E+001,-7.4090520E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5741913E+002, 8.0761104E+002, 0.0000000E+000,-2.8162753E+002,-4.9137044E+002,-9.8851495E+001, 1.0264664E-001, 0.0000000E+000, 0.0000000E+000,-6.7149574E+001,-6.4135776E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5771808E+002, 8.2144106E+002, 0.0000000E+000,-2.9134562E+002,-4.5756492E+002,-9.7400715E+001, 1.0205937E-001, 0.0000000E+000, 0.0000000E+000,-2.6204808E+001,-2.4768139E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5800693E+002, 7.9590881E+002, 0.0000000E+000,-2.5177639E+002,-4.2768105E+002,-9.6290224E+001, 1.0051664E-001, 0.0000000E+000, 0.0000000E+000, 1.7634998E+001, 2.0261670E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5830093E+002, 7.9518836E+002, 0.0000000E+000,-2.5687939E+002,-4.0584000E+002,-9.4928551E+001, 1.0006556E-001, 0.0000000E+000, 0.0000000E+000, 4.4983314E+001, 3.7640477E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5860040E+002, 7.7560128E+002, 0.0000000E+000,-2.5251274E+002,-3.8013241E+002,-9.4626389E+001, 1.0203075E-001, 0.0000000E+000, 0.0000000E+000, 4.7046154E+001, 4.8431771E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5891074E+002, 8.1445221E+002, 0.0000000E+000,-2.8682628E+002,-3.9286434E+002,-9.5222446E+001, 1.0169918E-001, 0.0000000E+000, 0.0000000E+000, 4.0956218E+001, 3.9640846E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5921451E+002, 8.0958238E+002, 0.0000000E+000,-2.6002282E+002,-4.1488921E+002,-9.5646219E+001, 1.0173952E-001, 0.0000000E+000, 0.0000000E+000, 4.2844158E+001, 3.9125864E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5950626E+002, 8.0590034E+002, 0.0000000E+000,-2.6446444E+002,-4.3483064E+002,-9.6007873E+001, 1.0105113E-001, 0.0000000E+000, 0.0000000E+000, 1.4886406E+001, 1.0698440E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.5982593E+002, 7.8653093E+002, 0.0000000E+000,-2.7126431E+002,-4.3782210E+002,-9.7297111E+001, 1.0003764E-001, 0.0000000E+000, 0.0000000E+000,-1.3671694E+001,-1.9752562E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6010120E+002, 8.0398479E+002, 0.0000000E+000,-2.5858757E+002,-4.4658407E+002,-9.7050352E+001, 1.0165316E-001, 0.0000000E+000, 0.0000000E+000,-2.3578423E+000, 1.8644645E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6042859E+002, 7.9950916E+002, 0.0000000E+000,-2.6533854E+002,-4.6672097E+002,-9.7138915E+001, 1.0105610E-001, 0.0000000E+000, 0.0000000E+000,-2.4554316E+001,-2.9588210E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6072180E+002, 8.1091936E+002, 0.0000000E+000,-2.7489033E+002,-4.6768306E+002,-9.5666544E+001, 1.0164598E-001, 0.0000000E+000, 0.0000000E+000,-2.5649464E+001,-2.7218922E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6102512E+002, 7.9395416E+002, 0.0000000E+000,-2.6256672E+002,-4.5124983E+002,-9.3124936E+001, 1.0076197E-001, 0.0000000E+000, 0.0000000E+000,-1.1629309E+001,-1.2886562E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6131662E+002, 7.8680013E+002, 0.0000000E+000,-2.6548597E+002,-4.4365782E+002,-9.3749657E+001, 1.0150479E-001, 0.0000000E+000, 0.0000000E+000,-1.2291206E+001,-1.5991807E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6161627E+002, 7.8277813E+002, 0.0000000E+000,-2.6895549E+002,-4.3583113E+002,-9.5477720E+001, 1.0113090E-001, 0.0000000E+000, 0.0000000E+000,-1.6156407E+001,-1.7385076E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6190097E+002, 7.9520151E+002, 0.0000000E+000,-2.7956041E+002,-4.3898292E+002,-9.5862568E+001, 1.0095041E-001, 0.0000000E+000, 0.0000000E+000,-1.8798788E+001,-1.9103440E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6223059E+002, 8.3120217E+002, 0.0000000E+000,-3.0636417E+002,-4.5123547E+002,-9.6071991E+001, 9.9197494E-002, 0.0000000E+000, 0.0000000E+000,-2.0272167E+001,-2.2370267E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6251288E+002, 8.2344023E+002, 0.0000000E+000,-2.6875657E+002,-4.7546999E+002,-9.5564859E+001, 1.0353201E-001, 0.0000000E+000, 0.0000000E+000,-1.6891232E+001,-1.6247660E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6281235E+002, 8.1511428E+002, 0.0000000E+000,-2.8967258E+002,-4.8269228E+002,-9.5624957E+001, 1.0438068E-001, 0.0000000E+000, 0.0000000E+000,-4.4135315E+001,-5.2771150E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6310303E+002, 7.6914055E+002, 0.0000000E+000,-2.4790174E+002,-5.0009401E+002,-9.5864239E+001, 1.0299245E-001, 0.0000000E+000, 0.0000000E+000,-7.0317319E+001,-7.4616446E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6342599E+002, 7.8698768E+002, 0.0000000E+000,-2.4603170E+002,-4.7866477E+002,-9.5611528E+001, 1.0386720E-001, 0.0000000E+000, 0.0000000E+000,-3.9063368E+001,-3.3216456E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6371667E+002, 7.8907243E+002, 0.0000000E+000,-2.5186323E+002,-4.4266940E+002,-9.6459383E+001, 1.0082559E-001, 0.0000000E+000, 0.0000000E+000, 4.3437913E+000,-1.8187511E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6400735E+002, 7.9217302E+002, 0.0000000E+000,-2.6469391E+002,-4.3446897E+002,-9.6834499E+001, 1.0045300E-001, 0.0000000E+000, 0.0000000E+000,-6.7545904E-001,-3.7238943E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6433032E+002, 7.9812817E+002, 0.0000000E+000,-2.8245580E+002,-4.4305411E+002,-9.6106877E+001, 1.0194497E-001, 0.0000000E+000, 0.0000000E+000,-2.1121795E+001,-2.3386681E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6462100E+002, 8.1332730E+002, 0.0000000E+000,-2.8762678E+002,-4.2957376E+002,-9.5283199E+001, 1.0180151E-001, 0.0000000E+000, 0.0000000E+000,-3.9149586E-001, 9.4536104E-001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6492764E+002, 8.0452522E+002, 0.0000000E+000,-2.7641472E+002,-4.2959697E+002,-9.5492134E+001, 1.0149930E-001, 0.0000000E+000, 0.0000000E+000, 7.0113637E+000, 3.1228976E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6520709E+002, 8.0254313E+002, 0.0000000E+000,-2.6617382E+002,-4.3525844E+002,-9.5600175E+001, 1.0235610E-001, 0.0000000E+000, 0.0000000E+000, 8.9386660E+000, 5.6130555E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6552975E+002, 7.9898499E+002, 0.0000000E+000,-2.6434525E+002,-4.5598220E+002,-9.6572074E+001, 1.0064896E-001, 0.0000000E+000, 0.0000000E+000,-1.8332899E+001,-1.7813892E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6580115E+002, 8.1228928E+002, 0.0000000E+000,-2.5857792E+002,-4.4962526E+002,-9.6323882E+001, 1.0116371E-001, 0.0000000E+000, 0.0000000E+000, 9.2852066E+000, 7.8633714E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6611725E+002, 7.7887316E+002, 0.0000000E+000,-2.5131235E+002,-4.3527347E+002,-9.6351220E+001, 1.0046175E-001, 0.0000000E+000, 0.0000000E+000, 1.0001982E+000,-3.9634206E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6643048E+002, 7.7928704E+002, 0.0000000E+000,-2.6712541E+002,-4.2666420E+002,-9.7613058E+001, 1.0048006E-001, 0.0000000E+000, 0.0000000E+000,-9.2455753E+000,-1.2015147E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6671494E+002, 8.1775267E+002, 0.0000000E+000,-2.8570410E+002,-4.1521662E+002,-9.6674954E+001, 9.9043058E-002, 0.0000000E+000, 0.0000000E+000, 1.6850473E+001, 2.0256042E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6700427E+002, 8.1338515E+002, 0.0000000E+000,-2.9221437E+002,-4.3961782E+002,-9.4830473E+001, 9.6027680E-002, 0.0000000E+000, 0.0000000E+000,-7.0331375E+000,-1.3181488E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6731516E+002, 7.7353830E+002, 0.0000000E+000,-2.7010492E+002,-4.4845207E+002,-9.5195161E+001, 9.5144546E-002, 0.0000000E+000, 0.0000000E+000,-3.8983005E+001,-4.0118711E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6762607E+002, 8.0992364E+002, 0.0000000E+000,-2.6608316E+002,-4.5809532E+002,-9.6826304E+001, 9.7757222E-002, 0.0000000E+000, 0.0000000E+000,-1.1906162E+001,-1.0983389E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6791324E+002, 8.2128475E+002, 0.0000000E+000,-2.8112871E+002,-4.6482919E+002,-9.6442256E+001, 1.0038016E-001, 0.0000000E+000, 0.0000000E+000,-1.8786063E+001,-2.1015021E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6820398E+002, 7.9743482E+002, 0.0000000E+000,-2.6037783E+002,-4.6492312E+002,-9.5688392E+001, 1.0260091E-001, 0.0000000E+000, 0.0000000E+000,-2.0552736E+001,-2.3451917E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6852689E+002, 8.0045594E+002, 0.0000000E+000,-2.7615865E+002,-4.4796340E+002,-9.6243166E+001, 1.0165336E-001, 0.0000000E+000, 0.0000000E+000,-2.0579864E+001,-1.9807623E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6881720E+002, 8.0774456E+002, 0.0000000E+000,-2.7170457E+002,-4.3615593E+002,-9.6364694E+001, 1.0118870E-001, 0.0000000E+000, 0.0000000E+000, 5.1183144E+000, 3.6205494E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6912360E+002, 7.8286247E+002, 0.0000000E+000,-2.7689171E+002,-4.2560948E+002,-9.7156781E+001, 1.0074416E-001, 0.0000000E+000, 0.0000000E+000,-1.2485277E+001,-1.6694756E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6942444E+002, 7.9731771E+002, 0.0000000E+000,-2.6880609E+002,-4.3191123E+002,-9.9167310E+001, 9.8727434E-002, 0.0000000E+000, 0.0000000E+000,-5.8446772E+000,-2.4681951E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.6971860E+002, 8.0942979E+002, 0.0000000E+000,-2.6454277E+002,-4.2454962E+002,-9.9675173E+001, 1.0243518E-001, 0.0000000E+000, 0.0000000E+000, 2.6925850E+001, 2.0764665E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7002194E+002, 8.0040805E+002, 0.0000000E+000,-2.6863267E+002,-4.1661524E+002,-9.9602593E+001, 1.0275217E-001, 0.0000000E+000, 0.0000000E+000, 1.2309997E+001, 1.5660295E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7032526E+002, 8.0773921E+002, 0.0000000E+000,-2.6723586E+002,-4.1839854E+002,-9.9471824E+001, 1.0369859E-001, 0.0000000E+000, 0.0000000E+000, 2.5143242E+001, 2.2736683E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7062860E+002, 8.1910547E+002, 0.0000000E+000,-2.7733126E+002,-4.0662269E+002,-9.9523645E+001, 1.0222798E-001, 0.0000000E+000, 0.0000000E+000, 3.8265355E+001, 3.5730104E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7091995E+002, 7.9800282E+002, 0.0000000E+000,-2.5590108E+002,-3.8561063E+002,-1.0016305E+002, 1.0171285E-001, 0.0000000E+000, 0.0000000E+000, 5.5214240E+001, 5.6429772E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7121106E+002, 8.2315890E+002, 0.0000000E+000,-2.7757564E+002,-3.7217932E+002,-1.0008868E+002, 1.0591090E-001, 0.0000000E+000, 0.0000000E+000, 7.8637070E+001, 7.3421168E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7152802E+002, 7.9359376E+002, 0.0000000E+000,-2.8193419E+002,-3.6312775E+002,-1.0003703E+002, 1.0624523E-001, 0.0000000E+000, 0.0000000E+000, 4.8881141E+001, 4.8601031E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7181555E+002, 7.9777262E+002, 0.0000000E+000,-2.7128902E+002,-3.6014219E+002,-1.0037264E+002, 1.0464574E-001, 0.0000000E+000, 0.0000000E+000, 6.7878159E+001, 6.6073413E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7211749E+002, 7.9429265E+002, 0.0000000E+000,-2.5419192E+002,-3.6553137E+002,-9.9825934E+001, 1.0528628E-001, 0.0000000E+000, 0.0000000E+000, 7.5282962E+001, 7.4848714E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7241949E+002, 7.9647629E+002, 0.0000000E+000,-2.6175762E+002,-3.8905256E+002,-1.0086535E+002, 1.0347632E-001, 0.0000000E+000, 0.0000000E+000, 4.8001742E+001, 4.4904234E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7270822E+002, 7.9177501E+002, 0.0000000E+000,-2.6008691E+002,-4.0366004E+002,-1.0206538E+002, 1.0081312E-001, 0.0000000E+000, 0.0000000E+000, 3.1823735E+001, 2.6063495E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7302463E+002, 7.9249377E+002, 0.0000000E+000,-2.8806889E+002,-3.9153382E+002,-1.0209175E+002, 1.0382438E-001, 0.0000000E+000, 0.0000000E+000, 1.3291065E+001, 1.0903136E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7330078E+002, 7.9821632E+002, 0.0000000E+000,-2.8328890E+002,-3.8244281E+002,-1.0060846E+002, 1.0165338E-001, 0.0000000E+000, 0.0000000E+000, 2.9102292E+001, 3.1977806E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7362329E+002, 8.1116401E+002, 0.0000000E+000,-2.7668693E+002,-3.7110616E+002,-9.8924335E+001, 1.0249480E-001, 0.0000000E+000, 0.0000000E+000, 6.7030976E+001, 6.4549086E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7391357E+002, 7.8447551E+002, 0.0000000E+000,-2.7788855E+002,-3.7144302E+002,-9.7761536E+001, 1.0218526E-001, 0.0000000E+000, 0.0000000E+000, 3.9122970E+001, 3.7484591E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7420386E+002, 7.7614372E+002, 0.0000000E+000,-2.4506955E+002,-3.9722219E+002,-9.8998005E+001, 1.0174981E-001, 0.0000000E+000, 0.0000000E+000, 3.5348432E+001, 3.4955713E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7452637E+002, 7.8704367E+002, 0.0000000E+000,-2.6637367E+002,-4.2000988E+002,-9.9503996E+001, 1.0207441E-001, 0.0000000E+000, 0.0000000E+000, 2.5481731E+000, 1.2581976E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7481665E+002, 8.3842491E+002, 0.0000000E+000,-2.9324357E+002,-4.2192744E+002,-9.9535455E+001, 1.0229659E-001, 0.0000000E+000, 0.0000000E+000, 2.1518996E+001, 2.3820736E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7510693E+002, 8.1795721E+002, 0.0000000E+000,-2.7804665E+002,-4.0953818E+002,-1.0051109E+002, 1.0230383E-001, 0.0000000E+000, 0.0000000E+000, 3.8046340E+001, 2.9963588E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7541333E+002, 7.7732090E+002, 0.0000000E+000,-2.8699921E+002,-3.8038207E+002,-9.9827990E+001, 1.0174036E-001, 0.0000000E+000, 0.0000000E+000, 1.1011190E+001, 1.0213378E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7573264E+002, 7.9396835E+002, 0.0000000E+000,-2.9622218E+002,-3.6578280E+002,-9.9583782E+001, 1.0180919E-001, 0.0000000E+000, 0.0000000E+000, 2.9988664E+001, 3.2481399E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7600305E+002, 8.1961453E+002, 0.0000000E+000,-2.8075051E+002,-3.8726093E+002,-9.8471678E+001, 1.0153781E-001, 0.0000000E+000, 0.0000000E+000, 5.2400521E+001, 5.3232949E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7631058E+002, 7.8498999E+002, 0.0000000E+000,-2.5343143E+002,-4.2374142E+002,-9.7944112E+001, 1.0090484E-001, 0.0000000E+000, 0.0000000E+000, 1.8996054E+001, 9.9739248E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7660010E+002, 7.3437319E+002, 0.0000000E+000,-2.4067416E+002,-4.6115279E+002,-9.8517761E+001, 1.0222024E-001, 0.0000000E+000, 0.0000000E+000,-6.4313033E+001,-6.5869308E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7692865E+002, 8.1798837E+002, 0.0000000E+000,-2.9740687E+002,-4.7432321E+002,-9.7969118E+001, 1.0053402E-001, 0.0000000E+000, 0.0000000E+000,-5.0830889E+001,-5.1610295E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7722372E+002, 8.4075442E+002, 0.0000000E+000,-2.8836710E+002,-4.5923803E+002,-9.4080998E+001, 1.0226661E-001, 0.0000000E+000, 0.0000000E+000,-4.3895293E+000,-8.2943797E-001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7750674E+002, 8.0213162E+002, 0.0000000E+000,-2.7788220E+002,-4.4420828E+002,-9.1177854E+001, 1.0175796E-001, 0.0000000E+000, 0.0000000E+000,-7.6999995E+000,-1.1034955E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7782364E+002, 8.0200539E+002, 0.0000000E+000,-2.6875062E+002,-4.3411228E+002,-9.3042799E+001, 1.0090607E-001, 0.0000000E+000, 0.0000000E+000, 4.3951671E+000, 6.2006033E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7812482E+002, 8.0427433E+002, 0.0000000E+000,-2.6752959E+002,-4.2976444E+002,-9.4797384E+001, 9.9255047E-002, 0.0000000E+000, 0.0000000E+000, 1.5699702E+001, 1.2282170E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7840704E+002, 7.9842523E+002, 0.0000000E+000,-2.7907899E+002,-4.2287242E+002,-9.6004838E+001, 9.7229626E-002, 0.0000000E+000, 0.0000000E+000, 2.7662080E-001, 5.6621416E-001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7872006E+002, 7.9139578E+002, 0.0000000E+000,-2.6865842E+002,-4.1208648E+002,-9.8695329E+001, 9.9146138E-002, 0.0000000E+000, 0.0000000E+000, 1.4702587E+001, 1.2054700E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7900058E+002, 7.8607709E+002, 0.0000000E+000,-2.4643303E+002,-4.1014677E+002,-9.9945655E+001, 1.0105011E-001, 0.0000000E+000, 0.0000000E+000, 2.9449872E+001, 2.9652677E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7930792E+002, 8.3461037E+002, 0.0000000E+000,-2.7177619E+002,-4.2144932E+002,-9.8685022E+001, 1.0208090E-001, 0.0000000E+000, 0.0000000E+000, 4.2832536E+001, 4.2801924E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7962811E+002, 8.1838686E+002, 0.0000000E+000,-2.6146698E+002,-4.3601010E+002,-9.9518434E+001, 1.0233871E-001, 0.0000000E+000, 0.0000000E+000, 2.9790522E+001, 2.1493682E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.7990961E+002, 7.8349587E+002, 0.0000000E+000,-2.4833327E+002,-4.4751807E+002,-9.9493333E+001, 1.0313512E-001, 0.0000000E+000, 0.0000000E+000,-1.1132634E+001,-1.1745670E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8021783E+002, 7.9762473E+002, 0.0000000E+000,-2.4759255E+002,-4.6604583E+002,-9.8168620E+001, 1.0291022E-001, 0.0000000E+000, 0.0000000E+000,-9.2249490E+000,-1.4079361E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8050601E+002, 7.9479658E+002, 0.0000000E+000,-2.6042566E+002,-4.7279140E+002,-9.5676234E+001, 1.0079372E-001, 0.0000000E+000, 0.0000000E+000,-3.0496839E+001,-3.3995924E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8081082E+002, 8.0187600E+002, 0.0000000E+000,-2.7806897E+002,-4.6671664E+002,-9.5033353E+001, 1.0170502E-001, 0.0000000E+000, 0.0000000E+000,-3.7840440E+001,-3.7841260E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8110614E+002, 8.0945334E+002, 0.0000000E+000,-2.6959763E+002,-4.6302952E+002,-9.7162330E+001, 1.0228907E-001, 0.0000000E+000, 0.0000000E+000,-1.5433683E+001,-2.0233845E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8141168E+002, 8.0515446E+002, 0.0000000E+000,-2.6560204E+002,-4.7154295E+002,-9.8262939E+001, 1.0271995E-001, 0.0000000E+000, 0.0000000E+000,-3.0507696E+001,-3.0150755E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8173007E+002, 7.9673767E+002, 0.0000000E+000,-2.6049268E+002,-4.7801521E+002,-9.6929438E+001, 1.0195281E-001, 0.0000000E+000, 0.0000000E+000,-3.4545638E+001,-3.8597699E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8202496E+002, 7.9371123E+002, 0.0000000E+000,-2.6203221E+002,-4.7299939E+002,-9.5263496E+001, 1.0201837E-001, 0.0000000E+000, 0.0000000E+000,-3.6183348E+001,-3.6481850E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8231122E+002, 8.0203076E+002, 0.0000000E+000,-2.6026810E+002,-4.7128583E+002,-9.6287508E+001, 1.0147710E-001, 0.0000000E+000, 0.0000000E+000,-2.4124540E+001,-2.5709199E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8260883E+002, 8.0371932E+002, 0.0000000E+000,-2.5953133E+002,-4.7748087E+002,-9.6699570E+001, 1.0429565E-001, 0.0000000E+000, 0.0000000E+000,-2.7176261E+001,-2.9888149E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8291635E+002, 8.2144035E+002, 0.0000000E+000,-2.7062295E+002,-4.8545523E+002,-9.4855919E+001, 1.0478008E-001, 0.0000000E+000, 0.0000000E+000,-2.6577594E+001,-2.9388970E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.8321951E+002, 7.9502135E+002, 0.0000000E+000,-2.6764321E+002,-4.7924279E+002,-9.3654196E+001, 1.0527402E-001, 0.0000000E+000, 0.0000000E+000,-4.4200235E+001,-4.5413571E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
